CountryID,Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
51,Armenia,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",,,,,,,,,,,,,,,,,,,,,"120,309,883","102,858,804","33,165,299","29,671,004","61,516,466","133,837,041","164,681,631","160,774,925","178,180,634","180,274,568","194,206,891","234,570,337","274,029,600","330,323,442","428,409,537","578,448,475","746,430,154","1,041,479,576","1,403,460,408","1,159,129,551","1,270,577,513","1,368,141,709","1,371,497,032","1,447,540,105","1,503,835,875","1,280,025,878","1,256,990,623"
51,Armenia,"Transport, storage and communication (ISIC I)",,,,,,,,,,,,,,,,,,,,,"167,058,866","107,863,458","92,361,850","65,731,632","53,510,935","60,356,192","105,193,327","133,357,659","141,006,298","151,244,344","149,395,425","160,707,769","157,815,616","178,956,079","230,753,825","316,544,821","437,297,010","690,478,751","856,820,423","673,151,704","669,055,827","679,314,323","689,020,213","661,903,946","737,490,035","621,051,749","616,614,581"
51,Armenia,Other Activities (ISIC J-P),,,,,,,,,,,,,,,,,,,,,"329,534,499","286,977,380","190,454,983","123,287,619","162,883,707","212,514,132","272,846,650","306,382,162","346,393,461","369,986,817","369,899,776","382,838,365","416,828,401","476,157,628","608,515,655","812,315,714","1,125,835,092","1,686,264,837","2,311,372,660","2,214,606,466","2,249,148,203","2,694,937,969","2,792,398,941","2,978,598,885","3,263,097,682","3,186,968,105","3,532,192,412"
51,Armenia,Total Value Added,,,,,,,,,,,,,,,,,,,,,"2,125,932,924","2,005,417,425","1,179,341,985","1,125,197,740","1,169,400,872","1,298,881,417","1,581,073,876","1,595,144,223","1,819,117,917","1,798,848,817","1,846,758,322","2,029,562,618","2,256,495,020","2,676,961,675","3,443,619,540","4,698,173,961","6,142,645,655","8,774,575,566","11,020,418,943","8,308,985,498","8,831,429,180","9,887,471,687","9,710,169,743","10,108,695,821","10,536,284,913","9,618,785,547","9,705,291,572"
533,Aruba,Final consumption expenditure,"145,036,007","152,767,987","160,910,999","169,489,226","178,526,183","188,038,102","198,066,575","208,632,226","219,724,089","231,476,649","243,832,724","256,664,892","270,642,285","285,001,004","299,356,579","317,307,334","332,811,600","396,053,958","500,892,310","563,460,316","601,612,161","804,602,692","692,047,050","774,341,991","870,391,061","930,167,598","1,016,201,117","1,125,139,665","1,203,910,615","1,271,687,151","1,326,530,726","1,427,614,423","1,505,346,311","1,587,530,994","1,664,569,832","1,767,178,771","1,869,273,743","2,043,016,760","2,120,670,391","2,054,189,944","2,094,413,408","2,230,167,598","2,294,972,067","2,322,346,369","2,304,469,274","2,281,005,587","2,281,005,587"
533,Aruba,Household consumption expenditure (including Non-profit institutions serving households),"106,124,688","111,782,283","117,740,615","124,017,417","130,629,908","137,589,812","144,927,844","152,659,011","160,774,525","169,374,681","178,416,196","187,802,584","198,035,102","208,541,081","219,029,331","232,199,226","243,522,896","289,715,317","366,708,990","412,177,892","439,687,875","590,348,342","504,792,684","564,183,189","646,927,374","666,480,447","737,988,827","763,687,151","837,988,827","895,173,184","925,245,810","956,497,104","1,017,039,048","1,087,855,016","1,148,513,966","1,228,245,810","1,320,111,732","1,476,536,313","1,517,318,436","1,420,111,732","1,445,251,397","1,567,597,765","1,582,681,564","1,606,703,911","1,621,229,050","1,558,100,559","1,576,536,313"
533,Aruba,General government final consumption expenditure,"38,911,319","40,985,704","43,170,384","45,471,809","47,896,275","50,448,291","53,138,731","55,973,216","58,949,564","62,101,968","65,416,528","68,862,308","72,607,183","76,459,923","80,327,248","85,108,108","89,288,704","106,338,641","134,183,321","151,282,423","161,924,287","214,254,350","187,254,366","210,158,801","223,463,687","263,687,151","278,212,291","361,452,514","365,921,788","376,513,966","401,284,916","471,117,318","488,307,263","499,675,978","516,055,866","538,932,961","549,162,011","566,480,447","603,351,955","634,078,212","649,162,011","662,569,832","712,290,503","715,642,458","683,240,223","722,905,028","704,469,274"
533,Aruba,Gross capital formation,"63,697,635","67,093,417","70,669,699","74,437,101","78,406,076","82,583,492","86,987,743","91,628,491","96,499,222","101,660,565","107,089,757","112,720,682","118,860,776","125,179,772","131,452,663","139,360,678","146,224,751","173,783,921","220,108,704","247,845,277","262,900,410","354,939,207","305,443,441","330,826,607","396,089,385","411,173,184","392,737,430","463,687,151","527,932,961","531,960,894","477,620,112","455,134,078","522,438,302","590,374,302","641,530,726","782,592,179","852,513,966","850,279,330","912,849,162","756,983,240","691,620,112","726,815,642","675,418,994","619,553,073","607,262,570","578,212,291","720,670,391"
533,Aruba,Gross fixed capital formation (including Acquisitions less disposals of valuables),"60,498,264","63,723,494","67,120,132","70,698,310","74,467,982","78,435,465","82,618,579","87,026,446","91,651,830","96,554,706","101,711,914","107,055,936","112,893,852","118,895,918","124,832,062","132,387,019","138,885,483","164,943,564","209,303,253","235,291,219","248,965,541","339,173,084","288,315,021","310,568,001","389,385,475","373,743,017","362,011,173","432,402,235","475,977,654","502,301,676","450,508,380","428,832,402","492,597,765","547,491,620","599,631,285","747,810,056","852,513,966","850,279,330","912,849,162","756,983,240","691,620,112","726,815,642","675,418,994","619,553,073","607,262,570","578,212,291","720,670,391"
533,Aruba,Changes in inventories,"3,199,371","3,369,923","3,549,566","3,738,791","3,938,093","4,148,027","4,369,164","4,602,045","4,847,393","5,105,859","5,377,843","5,664,746","5,966,924","6,283,854","6,620,601","6,973,659","7,339,269","8,840,357","10,805,452","12,554,058","13,934,869","15,766,123","17,128,421","20,258,606","6,703,911","37,430,168","30,726,257","31,284,916","51,955,307","29,659,218","27,111,732","26,301,676","29,840,536","42,882,682","41,899,441","34,782,123",,,,,,,,,,,
